id,pesan,kategori,label
1767,Selamat! Kartu kredit CIMB Anda memenangkan cashback Rp33 juta. Klik cutt.ly/cek-saldo untuk klaim.,Phishing,Berisiko
1768,Besok jadi berangkat gak? Gue tunggu di stasiun jam 7 ya.,Percakapan Biasa,Tidak Berisiko
1769,Login baru terdeteksi di akun Shopee Anda dari Balikpapan. Masukkan kode verifikasi 294815 untuk amankan.,Pencurian Akun,Berisiko
1770,Pengingat: Deadline laporan keuangan Q1 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
1771,Anda memenangkan iPhone terbaru! Unduh form klaim di shorturl.at/hadiah dan isi data untuk pengiriman.,Malware,Berisiko
1772,"Kredit HP tanpa kartu kredit, tanpa DP, bunga 0%. Proses cepat, WA 0822-1111-9999.",Penipuan,Berisiko
1773,LOWONGAN: Admin online kerja dari rumah gaji Rp4 juta/bulan. WA 087712345678 langsung diterima.,Penipuan,Berisiko
1774,Besok jadi berangkat gak? Gue tunggu di stasiun jam 7 ya.,Percakapan Biasa,Tidak Berisiko
1775,Pengingat: Bayar sewa kos bulan ini paling lambat tanggal 5. Terima kasih.,Jadwal & Kegiatan,Tidak Berisiko
1776,Pulangnya bareng gak? Sekalian mampir beli makan malam.,Percakapan Biasa,Tidak Berisiko
1777,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
1778,PROMO: Tiket pesawat Makassar-Jakarta Rp2.000 PP. Booking sekarang di ow.ly/cek-akun sebelum habis.,Penipuan,Berisiko
1779,Login baru terdeteksi di akun Bukalapak Anda dari Medan. Masukkan kode verifikasi 852947 untuk amankan.,Pencurian Akun,Berisiko
1780,Berita: Harga BBM resmi naik mulai hari ini sesuai pengumuman pemerintah.,Informasi Umum,Tidak Berisiko
1781,Verifikasi transfer Rp1.000 dari Danamon Anda. Kode OTP: 529471. Berlaku 3 menit.,Pencurian Akun,Berisiko
1782,"Webinar besok: Topik machine learning untuk pemula, pukul 19.00 via Zoom.",Jadwal & Kegiatan,Tidak Berisiko
1783,"Nanti sore ada rapat, jangan lupa ya. Ruang meeting lantai 2.",Percakapan Biasa,Tidak Berisiko
1784,Kerjaan hari ini banyak gak? Gue lagi lumayan santai nih.,Percakapan Biasa,Tidak Berisiko
1785,Pertemuan orang tua dan guru: Sabtu 3 Januari 2025 pukul 09.00 di aula sekolah.,Jadwal & Kegiatan,Tidak Berisiko
1786,Notif Indosat: Kuota Anda habis. Isi ulang gratis dengan forward pesan ini ke 10 kontak.,Social Engineering,Berisiko
1787,Peringatan keamanan Mandiri: PIN Anda dicoba 3 kali. Amankan akun di rb.gy/login-secure segera.,Phishing,Berisiko
1788,Permintaan penarikan Rp48 juta dari dompet Bukalapak Anda. Konfirmasi dengan OTP: 074152.,Pencurian Akun,Berisiko
1789,Obat pelangsing herbal turun 4 kg dalam seminggu. Terbukti! Order ke 08813216543.,Penipuan,Berisiko
1790,"Jadwal penerbangan: Semarang-Bali, 15 September 2024 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
1791,Hadiah ulang tahun Danamon untuk nasabah setia: Rp45 juta menanti di cutt.ly/cek-saldo.,Phishing,Berisiko
1792,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1793,Cicilan bulan ke-11 dari 12 sebesar Rp18.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
1794,Tim Bukalapak: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 0822-1111-9999 dalam 24 jam.,Social Engineering,Berisiko
1795,E-wallet Anda berhasil diisi Rp16.000 via transfer bank. Saldo: Rp500.000.,Transaksi Aman,Tidak Berisiko
1796,Selamat! Wawancara kerja Anda dijadwalkan 20 November 2024 pukul 10.00 di kantor pusat.,Jadwal & Kegiatan,Tidak Berisiko
1797,Notifikasi BRI: Transaksi Rp47.000 terdeteksi dari lokasi asing. Batalkan di t.ly/klaim-now.,Phishing,Berisiko
1798,"Bu/Pak, anak Anda mengalami kecelakaan. Segera transfer Rp8 juta ke BCA 0987654321 untuk biaya darurat.",Social Engineering,Berisiko
1799,Foto/video kiriman dari kontak Anda. Unduh di rb.gy/login-secure sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
1800,Investasi kripto profit 25% per bulan DIJAMIN. Modal awal Rp31.000. Info: 0812-9999-1234.,Penipuan,Berisiko
1801,Selamat ulang tahun! Lazada memberikan voucher Rp4 juta. Tukarkan ke CS 082233445566.,Social Engineering,Berisiko
1802,Pesanan #PO-99281 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
1803,"Training karyawan baru: Senin-Rabu minggu depan, pukul 08.00-16.00 di kantor.",Jadwal & Kegiatan,Tidak Berisiko
1804,Pemberitahuan darurat CIMB: Saldo Rp3 juta akan dipotong. Batalkan di t.ly/klaim-now.,Phishing,Berisiko
1805,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1806,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
1807,"Aduh, lupa bawa charger. Kamu bawa cadangan gak?",Percakapan Biasa,Tidak Berisiko
1808,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
1809,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di bit.ly/verif-akun.",Penipuan,Berisiko
1810,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
1811,Penerimaan CPNS dibuka bulan depan. Info lengkap di portal resmi BKN.,Informasi Umum,Tidak Berisiko
1812,Anda memenangkan iPhone terbaru! Unduh form klaim di cutt.ly/cek-saldo dan isi data untuk pengiriman.,Malware,Berisiko
1813,Pulangnya bareng gak? Sekalian mampir beli makan malam.,Percakapan Biasa,Tidak Berisiko
1814,Transfer berhasil. Rp45.000 telah dikirim ke rekening BRI atas nama Rina.,Transaksi Aman,Tidak Berisiko
1815,Tim Bukalapak: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 081234567890 dalam 24 jam.,Social Engineering,Berisiko
1816,Tim keamanan BRI menemukan kebocoran data. Reset password di tinyurl.com/bca-verify segera.,Phishing,Berisiko
1817,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
1818,Danamon resmi: Anda mendapat reward Rp6 juta. Tukarkan di bit.ly/verif-akun sebelum hangus.,Phishing,Berisiko
1819,Ujian semester: 3 Januari 2025 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
1820,Akun Permata Anda akan dinonaktifkan. Update data KYC sekarang di bit.do/verifikasi sebelum batas waktu.,Phishing,Berisiko
1821,Kode aktivasi ulang akun BCA Anda: 529471. Berlaku 10 menit. Jangan bagikan ke siapapun.,Pencurian Akun,Berisiko
1822,Peringatan keamanan BCA: PIN Anda dicoba 3 kali. Amankan akun di bit.do/verifikasi segera.,Phishing,Berisiko
1823,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1824,Akun Tokopedia Anda login dari perangkat baru. Masukkan 741836 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
1825,Makasih banyak ya udah bantu kemarin. Sangat membantu banget!,Percakapan Biasa,Tidak Berisiko
1826,Kerjaan hari ini banyak gak? Gue lagi lumayan santai nih.,Percakapan Biasa,Tidak Berisiko
1827,"Webinar besok: Topik machine learning untuk pemula, pukul 19.00 via Zoom.",Jadwal & Kegiatan,Tidak Berisiko
1828,Saya dari divisi hadiah Traveloka. Anda menang grand prize. Kirim foto KTP + selfie ke 087712345678 untuk proses.,Social Engineering,Berisiko
1829,Kode OTP Anda adalah 074152. JANGAN berikan kepada siapapun termasuk pihak Mandiri.,Pencurian Akun,Berisiko
1830,Cuaca hari ini panas banget ya. Kamu udah pakai sunscreen?,Percakapan Biasa,Tidak Berisiko
1831,Akun BRI Anda akan dinonaktifkan. Update data KYC sekarang di rb.gy/login-secure sebelum batas waktu.,Phishing,Berisiko
1832,Pengumuman: Jadwal libur nasional bulan depan adalah tanggal 17 Agustus.,Informasi Umum,Tidak Berisiko
1833,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1834,Akun BNI Anda akan dinonaktifkan. Update data KYC sekarang di shorturl.at/hadiah sebelum batas waktu.,Phishing,Berisiko
1835,Pembayaran tagihan listrik Rp2.000 berhasil pada 10 Agustus 2024. No. referensi: REF2024-555.,Transaksi Aman,Tidak Berisiko
1836,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1837,Top up GoPay Rp46.000 berhasil. Saldo GoPay Anda: Rp1400.000.,Transaksi Aman,Tidak Berisiko
1838,Pertemuan orang tua dan guru: Sabtu 1 Oktober 2024 pukul 09.00 di aula sekolah.,Jadwal & Kegiatan,Tidak Berisiko
1839,Tim Blibli: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 0812-9999-1234 dalam 24 jam.,Social Engineering,Berisiko
1840,"Pak/Bu, saya dari tim teknis XL. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
1841,"Hei, kamu lagi di mana? Mau ketemuan gak nanti sore?",Percakapan Biasa,Tidak Berisiko
1842,"Seseorang meminta reset password akun Bukalapak Anda. Masukkan kode 183742 untuk konfirmasi. Jika bukan Anda, abaikan.",Pencurian Akun,Berisiko
1843,Tagihan PDAM bulan ini Rp20.000. Jatuh tempo: 10 Agustus 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1844,"Info seminar gratis online tentang kewirausahaan, Sabtu pukul 10.00 WIB.",Informasi Umum,Tidak Berisiko
1845,Pengingat: Deadline laporan keuangan Q9 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
1846,Update wajib WhatsApp versi terbaru. Unduh APK resmi di shorturl.at/hadiah sebelum akun Anda dinonaktifkan.,Malware,Berisiko
1847,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1848,E-banking Mandiri Anda terindikasi diretas. Amankan sekarang di t.ly/klaim-now sebelum terlambat.,Phishing,Berisiko
1849,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
1850,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
1851,Salam buat keluarga di rumah ya. Kapan main ke sini?,Percakapan Biasa,Tidak Berisiko
1852,Arisan online berhadiah motor. Modal Rp2.000/bulan. Join grup WA 085612345678.,Penipuan,Berisiko
1853,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1854,File PDF tagihan CIMB bulan ini sudah tersedia. Download di rb.gy/update-bri untuk detail transaksi.,Malware,Berisiko
1855,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
1856,Akun BSI Anda akan dinonaktifkan. Update data KYC sekarang di tinyurl.com/bca-verify sebelum batas waktu.,Phishing,Berisiko
1857,Salam buat keluarga di rumah ya. Kapan main ke sini?,Percakapan Biasa,Tidak Berisiko
1858,"Nanti sore ada rapat, jangan lupa ya. Ruang meeting lantai 2.",Percakapan Biasa,Tidak Berisiko
1859,Joki tugas/skripsi profesional harga terjangkau. Nilai A dijamin. Hubungi 0822-1111-9999.,Penipuan,Berisiko
1860,Layanan Danamon Anda akan berakhir. Perpanjang sekarang di shorturl.at/hadiah agar tidak terputus.,Phishing,Berisiko
1861,Salam buat keluarga di rumah ya. Kapan main ke sini?,Percakapan Biasa,Tidak Berisiko
1862,Anda memenangkan iPhone terbaru! Unduh form klaim di s.id/klaim-hadiah dan isi data untuk pengiriman.,Malware,Berisiko
1863,Jadwal servis AC Anda: 5 Desember 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
1864,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
1865,Info: BPJS Kesehatan kini bisa dicek saldo dan status aktif via aplikasi JKN.,Informasi Umum,Tidak Berisiko
1866,Obat pelangsing herbal turun 3 kg dalam seminggu. Terbukti! Order ke 0812-9999-1234.,Penipuan,Berisiko
1867,Kamu diundang ke acara pernikahan Fitri & Agus pada 15 September 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
1868,Aplikasi penghasil pulsa gratis 100% terpercaya. Unduh di cutt.ly/cek-saldo dan ajak teman untuk bonus.,Malware,Berisiko
1869,Reminder: Janji dokter besok jam 10.00 di Klinik Tokopedia. Jangan lupa bawa KTP.,Jadwal & Kegiatan,Tidak Berisiko
1870,Pembelian tiket kereta Yogyakarta-Jakarta berhasil. Kode booking: REF2024-555. Berangkat 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
1871,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
1872,"Agenda hari ini: Meeting klien 09.00, makan siang 12.00, presentasi 15.00.",Jadwal & Kegiatan,Tidak Berisiko
1873,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
1874,"Halo, ini kurir J&T. Paket Rp7 COD Anda akan dikirim. Konfirmasi alamat via 08813216543.",Social Engineering,Berisiko
1875,Layanan Danamon Anda akan berakhir. Perpanjang sekarang di rb.gy/login-secure agar tidak terputus.,Phishing,Berisiko
1876,Tagihan PDAM bulan ini Rp8.000. Jatuh tempo: 1 Oktober 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1877,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1878,Update wajib WhatsApp versi terbaru. Unduh APK resmi di ow.ly/cek-akun sebelum akun Anda dinonaktifkan.,Malware,Berisiko
1879,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di rb.gy/update-bri.",Penipuan,Berisiko
1880,"Bisnis MLM legal profit 10% per bulan. Join sekarang, daftar ke 081234567890 modal Rp5.000.",Penipuan,Berisiko
1881,Selamat ulang tahun! Grab memberikan voucher Rp29 juta. Tukarkan ke CS 0822-1111-9999.,Social Engineering,Berisiko
1882,Jadwal operasional bank selama libur lebaran dapat dicek di website resmi.,Informasi Umum,Tidak Berisiko
1883,Saya dari divisi hadiah Dana. Anda menang grand prize. Kirim foto KTP + selfie ke 0877-3333-5678 untuk proses.,Social Engineering,Berisiko
1884,Ini Tim Bukalapak. Toko Anda melanggar kebijakan. Hubungi 087712345678 dalam 2 jam atau akun ditutup permanen.,Social Engineering,Berisiko
1885,Tim keamanan BTN menemukan kebocoran data. Reset password di ow.ly/cek-akun segera.,Phishing,Berisiko
1886,Ada yang mencoba masuk ke akun Bukalapak Anda. Verifikasi dengan kode 852947 atau akun akan dikunci.,Pencurian Akun,Berisiko
1887,Game terbaru sudah tersedia! Unduh APK di rb.gy/update-bri dan dapatkan diamond gratis unlimited.,Malware,Berisiko
1888,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
1889,Penerimaan CPNS dibuka bulan depan. Info lengkap di portal resmi BKN.,Informasi Umum,Tidak Berisiko
1890,"Bentar lagi sampai. Lagi di jalan, macet dikit.",Percakapan Biasa,Tidak Berisiko
1891,Akun BRI Anda akan dinonaktifkan. Update data KYC sekarang di s.id/klaim-hadiah sebelum batas waktu.,Phishing,Berisiko
1892,Top up saldo e-toll Rp41.000 berhasil. Saldo e-toll: Rp1600.000.,Transaksi Aman,Tidak Berisiko
1893,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
1894,Akun Bukalapak Anda login dari perangkat baru. Masukkan 376429 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
1895,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di shorturl.at/hadiah.",Penipuan,Berisiko
1896,Update wajib WhatsApp versi terbaru. Unduh APK resmi di tinyurl.com/bca-verify sebelum akun Anda dinonaktifkan.,Malware,Berisiko
1897,Cuaca hari ini panas banget ya. Kamu udah pakai sunscreen?,Percakapan Biasa,Tidak Berisiko
1898,"Webinar besok: Topik machine learning untuk pemula, pukul 19.00 via Zoom.",Jadwal & Kegiatan,Tidak Berisiko
1899,Peringatan keamanan BSI: PIN Anda dicoba 3 kali. Amankan akun di shorturl.at/hadiah segera.,Phishing,Berisiko
1900,PR-nya udah selesai belum? Gue masih nyangkut di nomor 3.,Percakapan Biasa,Tidak Berisiko
1901,"Agenda hari ini: Meeting klien 09.00, makan siang 12.00, presentasi 15.00.",Jadwal & Kegiatan,Tidak Berisiko
1902,Update wajib aplikasi Mandiri. Unduh versi terbaru di s.id/klaim-hadiah untuk keamanan transaksi Anda.,Phishing,Berisiko
1903,Investasi kripto profit 10% per bulan DIJAMIN. Modal awal Rp10.000. Info: 0812-9999-1234.,Penipuan,Berisiko
1904,Foto/video kiriman dari kontak Anda. Unduh di cutt.ly/cek-saldo sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
1905,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di shorturl.at/hadiah.",Penipuan,Berisiko
1906,E-banking CIMB Anda terindikasi diretas. Amankan sekarang di bit.do/verifikasi sebelum terlambat.,Phishing,Berisiko
1907,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
1908,Kode aktivasi ulang akun BSI Anda: 741836. Berlaku 10 menit. Jangan bagikan ke siapapun.,Pencurian Akun,Berisiko
1909,Saya dari divisi hadiah Grab. Anda menang grand prize. Kirim foto KTP + selfie ke 087712345678 untuk proses.,Social Engineering,Berisiko
1910,"Pak/Bu, saya dari tim teknis Telkomsel. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
1911,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
1912,E-banking BCA Anda terindikasi diretas. Amankan sekarang di bit.do/verifikasi sebelum terlambat.,Phishing,Berisiko
1913,Selamat! Nomor Anda terpilih program loyalitas Indosat. Balas OTP yang dikirim ke CS kami di 08813216543.,Social Engineering,Berisiko
1914,Info: BPJS Kesehatan kini bisa dicek saldo dan status aktif via aplikasi JKN.,Informasi Umum,Tidak Berisiko
1915,Akun BCA Anda akan dinonaktifkan. Update data KYC sekarang di s.id/klaim-hadiah sebelum batas waktu.,Phishing,Berisiko
1916,Info: Kantor tutup hari Senin karena perawatan sistem. Harap maklum.,Informasi Umum,Tidak Berisiko
1917,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
1918,Kamu lagi sibuk gak? Mau nanya sesuatu boleh?,Percakapan Biasa,Tidak Berisiko
1919,Login baru terdeteksi di akun Lazada Anda dari Surabaya. Masukkan kode verifikasi 852947 untuk amankan.,Pencurian Akun,Berisiko
1920,Layanan BTN Anda akan berakhir. Perpanjang sekarang di cutt.ly/cek-saldo agar tidak terputus.,Phishing,Berisiko
1921,Selamat ulang tahun! Bukalapak memberikan voucher Rp1 juta. Tukarkan ke CS 082233445566.,Social Engineering,Berisiko
1922,Anda memenangkan iPhone terbaru! Unduh form klaim di s.id/klaim-hadiah dan isi data untuk pengiriman.,Malware,Berisiko
1923,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 0877-3333-5678 sekarang.",Social Engineering,Berisiko
1924,Obat pelangsing herbal turun 26 kg dalam seminggu. Terbukti! Order ke 0877-3333-5678.,Penipuan,Berisiko
1925,E-banking BRI Anda terindikasi diretas. Amankan sekarang di rb.gy/login-secure sebelum terlambat.,Phishing,Berisiko
1926,Aplikasi penghasil pulsa gratis 100% terpercaya. Unduh di t.ly/klaim-now dan ajak teman untuk bonus.,Malware,Berisiko
1927,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Semarang dan sekitarnya.,Informasi Umum,Tidak Berisiko
1928,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
1929,Part time online gaji Rp45.000/jam. Kerja 2-3 jam/hari. Daftar di rb.gy/login-secure.,Penipuan,Berisiko
1930,Layanan Danamon Anda akan berakhir. Perpanjang sekarang di shorturl.at/hadiah agar tidak terputus.,Phishing,Berisiko
1931,Pemberitahuan darurat BTN: Saldo Rp5 juta akan dipotong. Batalkan di rb.gy/update-bri.,Phishing,Berisiko
1932,Notifikasi: Tagihan kartu kredit BCA bulan ini Rp6.000. Jatuh tempo 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
1933,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1934,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
1935,Ujian semester: 1 Oktober 2024 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
1936,Pengingat: Bayar sewa kos bulan ini paling lambat tanggal 5. Terima kasih.,Jadwal & Kegiatan,Tidak Berisiko
1937,Pesanan berhasil dibatalkan. Refund Rp11.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
1938,Cicilan bulan ke-2 dari 12 sebesar Rp7.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
1939,Jadwal servis AC Anda: 1 Oktober 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
1940,Jual followers Instagram 6K hanya Rp400.000. Permanen dan aktif. WA 08813216543.,Penipuan,Berisiko
1941,Peringatan keamanan BSI: PIN Anda dicoba 3 kali. Amankan akun di bit.do/verifikasi segera.,Phishing,Berisiko
